d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,label
11.464042351256008,-1.8469870803357977,2.144242406464707,3.153489420719555,0.13547387499914632,-9.726421107702157,7.89863300472415,-4.524111432633507,0.6392010913643889,-10.073352516633005,0
0.05785945772527196,9.45452261746117,-3.0330932697335813,2.2834251349319037,0.5566955834259006,-3.0743696548743222,-0.7788523408922303,-2.353540768750099,-0.9467286737644756,-3.4194136342232384,1
4.626612903136145,-3.1657485153337923,7.529835087428095,0.8150752006902073,0.8008619929038103,-4.6765190279133515,7.338143421108718,-4.260493805540876,-2.2326842112721335,-6.853654103091439,2
5.652560800771085,0.506681079797543,4.174164273596738,-1.3036573977762833,3.1104053114813848,-5.3551555476726005,7.065942488887132,-8.367426991469713,3.9421169333224735,-9.989980570514252,2
1.097337267478775,1.40462091947081,-1.6650567095608084,6.381619269414789,5.034443938779278,-6.127712103175897,0.8407301393798376,-2.4992135827428985,1.0265695895998381,-6.56429464748422,3
3.938117273466589,-0.11719838570730376,3.275976798223095,1.1665235194270214,-1.8358125357190689,-3.0563134930579574,5.432818015146646,-4.488350286519067,0.870260136832256,-5.145242860375728,2
1.1801300269731994,-2.2331589900496334,-1.4105052460619576,-3.37390148899344,0.29381880782284586,-3.27509680441277,1.6095832395677983,0.1330989867379009,7.711431247711655,-0.5363080818987128,8
1.527784712426831,0.3970445687153668,2.7825211614196577,1.3502545413877267,2.9504258498928317,-5.144707290555637,3.671851896818823,-4.6054365841868705,0.16587993759968803,-3.5442886117531347,6
-4.699234477671571,-2.4213149960034284,-7.582860065928828,-2.826365313279459,-2.3659701733742686,12.733662918628907,-1.7286719924694864,1.8518922346636397,3.5675273416594435,3.667373732380296,5
7.2710409482603975,0.1429859812371847,1.9964414042668197,2.584501173064322,-2.216285093541943,-5.886977462750178,4.282276934388139,-3.1723226525688064,-1.2520307240297603,-4.2850309881681055,0
4.52282202755799,-0.2532364487516974,1.9446847167445986,10.534845768710197,1.3447189563936028,-9.033374434307847,1.8066356732836053,-5.114831583649341,-2.1778347479421627,-2.778833828827558,3
0.9957048182436805,0.10009890792169383,2.752890519612499,1.2881948438935085,6.15924515350946,-4.843323214868122,4.405918447947788,-4.134721685919543,-1.8723138396404129,-4.546438686630947,4
2.770454415528826,-0.08306520570257163,3.629628013161662,0.49500662219429276,5.989827500216084,-6.688066296022906,3.2758011747895255,-4.363466151857429,1.1170946010929916,-6.414820538516505,4
1.7829183106022974,-2.5207391908103194,4.685584021136682,-1.2482584206691636,6.4467368417230215,-4.624408735356658,10.47221414038262,-8.56136076839531,-0.8646403903598834,-5.4982090728829816,6
1.131100195077503,-1.6699624091655647,-0.9813773829467574,-2.0911712439852566,-2.0845937126039127,-3.6527413716477675,1.8667413581196135,-1.3115196659915205,7.998414885032756,0.5637452760546109,8
-1.392350931863038,-5.9286510740818015,-3.605759396948983,-1.82476776140764,-3.080482210517776,11.297914863475713,-0.05999779709328301,-0.3300531992058005,2.1791451031712503,2.70822973302101,5
1.0900235841339365,-1.3427101350182458,5.9966987140422,0.5915659204862547,4.969329086141009,-4.599713116061579,5.082182741991554,-7.320019519392615,-0.39628036629403407,-4.357319957548249,6
3.1342500227140957,3.66930040777196,-0.6152177954951565,11.184181795955148,-3.139740499182677,-7.133615515184275,0.23639858779709533,-5.543399033190468,-0.4778228322227506,-2.797654584438223,3
2.96101385265202,-5.313635619542436,6.446114096162501,0.4906520249995356,6.95497645348707,-7.5563701404952806,12.871221345355814,-10.265520010890077,-0.24928417674798375,-7.031152373221693,6
1.6815360955154175,-2.9389077119929645,3.2312587756149576,-1.9403182743505614,8.984507720460096,-5.648216107808312,6.9449915458929,-3.6299640631194263,0.30019268657920994,-6.715632871626419,4
2.315165138776017,0.8014098100210475,2.473127205991591,2.2778015247407795,4.209334917600829,-6.05550979987575,3.4039528737289793,-5.799710032866128,1.2720971930718776,-6.009448232828354,4
-1.3936285106140034,0.18850093539921803,6.581903296386673,-2.176533878232744,12.024402306739798,-8.038869467900565,6.968865907727799,-10.573517977074594,2.2273041220543606,-6.100830668025303,4
3.984953457918504,-3.945073418332744,8.662243535349369,1.472812677514188,4.453101994704671,-4.667212737721355,4.374217727983718,-6.690568567464863,-2.121187360911705,-5.975241805463806,2
0.9247754760192937,10.473284346933713,-2.2924481345417584,1.7276295580687864,-1.045510711981112,-2.8488207207034546,-1.253448322016984,-2.366858719623839,-0.2868938487011464,-3.746509549450683,1
0.2906990463909005,-3.3263350698731866,-3.474691519521008,-1.560205668153337,-1.0119612123248911,9.124988132299277,-3.35273522475625,2.166375487569623,0.770578484471246,-0.8925722121623227,5
1.228400873851181,-3.8239176690504024,-3.9675587427858714,-2.4156703581723873,-3.4935668260404147,0.5262813915028908,-3.866802866611036,8.019404068837694,0.46465649304849754,6.2033648178359835,7
0.5047871584674389,-0.46777422175861644,-1.4298636820528607,0.11506091082985362,-0.6233386782168423,-12.061293027071782,1.2455364176968224,-4.745934674936829,20.718738630847927,-5.734072496573713,8
-1.6416315948077584,2.771673615164619,0.614297298767886,1.9607987211924334,7.2476986339252925,-4.791981520679726,3.3201274144672457,-4.391216974120409,-2.7006577952507254,-3.944489388239211,4
0.6201719574815141,1.6415491727347817,4.946926690868507,1.0160835464364197,7.187800109856926,-5.048089995672285,1.3541213888664376,-6.742390525850613,1.6272848210657376,-7.142013867715473,4
1.1360899605951842,9.632092330794173,-2.2650415568044777,2.32972784122676,-0.11488213698470184,-3.95121456816652,0.12259184961428098,-1.5152006136567295,-3.3209572364998134,-2.2844772149357606,1
0.9824507943259846,-3.1127795526537163,-3.5451485879530957,-1.4868992057938648,-3.539516075546486,6.4887892465422174,-1.759506886492747,5.581311545624751,-0.0012245068743161058,1.6179366849684294,5
-0.8173067886394529,-1.4440414358667555,-2.7113064032799374,-2.7589288012231084,-3.1020816943513334,1.799671704582161,-2.9038646913594186,7.80974442079648,0.32563919918716105,2.8960785044769595,7
-0.10471380235498873,-2.8591322302081905,-2.033663039925476,-2.324184826524894,-1.9725256153537094,-0.29752967726651225,-1.9212167558665434,7.742433142465451,-0.8418669542267001,3.931222761538442,7
0.7617737605390112,-2.24770468618638,2.305556385945076,-0.9943153709623609,-0.0073154386167232355,-5.435411214468761,-0.6688726823348158,-4.400331201072969,15.785397952394156,-5.053579550449271,8
-1.470327840157717,10.251424397642463,-3.4812305392735827,4.340781022683612,1.8130912609434562,-3.835197761060229,-2.692522267657378,-1.9036696326151554,-1.8146198599621544,-2.2213044628891665,1
3.6295594947199756,1.6866438035855986,1.598964262496597,0.8233669913942059,-1.982082700448992,-4.4943809690777075,4.578938943697,-4.607463688263518,-1.2540942910437363,-0.7124852053289128,0
-1.0251938084484737,-4.277352848809576,-5.1219691656978235,-0.5486618197942925,-3.4917265709040928,2.814933416730401,-2.2785887986174918,-0.1531344624967774,1.2376178878011124,12.039606972176907,9
1.5690416388124027,-1.566278496359181,-0.3880328020657727,-1.7120500751921932,-1.3736659161467002,-4.127869966845519,4.704069092092439,-4.367401033340001,10.045258320809486,-2.875008295775984,8
9.319789864175341,1.0141896274758953,0.740789684924926,4.486291959412442,0.07225043322701263,-8.227411642095547,7.835838727141403,-3.2218152520011913,-6.253461266611286,-7.240498476027293,0
1.2567851556874077,-5.368133373180927,-3.0726068706513026,5.659843304271223,-0.8655817980439711,-0.9382344112535121,-0.6284767064670972,-0.5191437438317611,7.293438916564393,-4.2709849679186735,8
1.3537888959386115,-0.33003076588507635,4.265763257107631,-2.0401701357291597,4.299879416212848,-4.3916015225250495,6.076926491803187,-4.865852342315494,-0.8601495638727914,-4.529596586292545,2
10.952736517055339,-0.8772390916107077,7.013742006226847,1.9912980671597227,-1.9703379444014162,-6.346474011008602,5.315775198004819,-4.1142086560188496,-3.504093216637258,-7.091722349849411,0
0.15109781801100808,-2.190436247386344,2.8490259143409116,0.32065231241363323,5.5693194722094805,-4.149712009803889,5.628653677050386,-4.854571866962096,1.1109060389027452,-4.728243883564219,4
2.1042789392070276,0.017709405760584565,4.155020778795657,0.8822854638732167,5.995667734289334,-7.88659552333508,4.459830523480355,-5.860007528475167,-0.4238618983893588,-3.9960266468247427,6
4.10285531249176,-2.869454319224378,7.970734042859338,0.24173590189767694,2.1447129667552263,-4.527978156912836,5.068246792497415,-4.228124942285542,-2.9460174427812533,-4.317789836354055,2
12.355755470886914,-2.117784192881556,2.407079083150803,3.4482719127733765,-4.778322482332175,-7.601165824633087,8.700325236516596,-4.142117548656992,-0.9141894453301196,-9.32308863992166,0
0.7213642520352597,0.9576678578309198,-1.821964286451707,6.800128739259858,-0.32899977703733646,-3.566477566872852,1.0980940291311645,-3.5933672241082717,-0.39264572813283444,-0.6732848503063219,3
2.2033415303588497,-1.0768534143671291,2.6972899817232143,11.721611913807964,1.6343607461939689,-7.721175616536793,1.1011437594565365,-6.593442320645301,-1.557546033429615,-3.2258576536584003,3
1.498085585879899,-1.2804755808222843,10.450565103434286,-2.757212069146744,6.536054641213786,-7.065079924652985,4.671546616606204,-7.095520411654453,-2.3184121127906514,-3.5145168341683775,2
1.0690501872316183,0.31767745689023935,-2.1190917097605837,5.585491164511338,-0.3177991015160098,-4.218834854027941,-0.10985201219722794,-2.2299439472657294,0.5561701015284839,-0.1509191178929459,3
2.104447417725969,-1.088739864375913,7.197783636030276,-0.8691492243068659,3.1469219033916094,-3.1222194685167866,4.546915986536744,-5.31870952213084,-2.4711908473549236,-3.7878755547263787,2
2.1289304087615726,-3.3659118827984975,4.867547344719666,0.9388273579976729,7.6408235141364855,-5.947923558835972,6.598394428989677,-6.801768524911013,1.4269252252889404,-7.321000615989444,2
